workload_profile	profile_family	profile_tier	summary_label	profile_isl	profile_osl	profile_context_budget	context_budget_label	node_count	serving_concurrency	trainer_rollout_regime	agg_status	agg_failure_category	agg_failure_reason	agg_tok_s_gpu	agg_tok_s_user	agg_config	disagg_status	disagg_failure_category	disagg_failure_reason	disagg_tok_s_gpu	disagg_tok_s_user	disagg_config	boundary_class
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	8	64	64	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		26.378	105.782	1p + 7d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	8	128	128	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		26.378	105.782	1p + 7d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	8	256	256	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		26.378	105.782	1p + 7d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	8	512	512	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		26.378	105.782	1p + 7d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	8	1024	1024	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		26.378	105.782	1p + 7d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	8	2048	2048	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		26.378	105.782	1p + 7d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	8	4096	4096	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		26.378	105.782	1p + 7d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	8	8192	8192	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		26.378	105.782	1p + 7d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	8	16384	16384	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		26.378	105.782	1p + 7d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	16	1	1	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	1p + 15d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	16	2	2	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	1p + 15d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	16	4	4	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	1p + 15d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	16	8	8	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	1p + 15d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	16	16	16	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	1p + 15d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	16	32	32	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	1p + 15d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	16	64	64	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	1p + 15d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	16	128	128	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	1p + 15d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	16	256	256	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	1p + 15d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	16	512	512	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	1p + 15d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	16	1024	1024	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	1p + 15d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	16	2048	2048	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	1p + 15d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	16	4096	4096	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	1p + 15d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	16	8192	8192	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	1p + 15d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	16	16384	16384	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	1p + 15d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	32	1	1	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	2p + 30d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	32	2	2	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	2p + 30d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	32	4	4	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	2p + 30d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	32	8	8	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	2p + 30d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	32	16	16	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	2p + 30d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	32	32	32	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	2p + 30d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	32	64	64	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	2p + 30d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	32	128	128	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	2p + 30d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	32	256	256	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	2p + 30d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	32	512	512	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	2p + 30d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	32	1024	1024	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	2p + 30d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	32	2048	2048	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	2p + 30d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	32	4096	4096	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	2p + 30d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	32	8192	8192	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	2p + 30d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	32	16384	16384	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	2p + 30d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	64	1	1	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	4p + 60d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	64	2	2	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	4p + 60d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	64	4	4	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	4p + 60d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	64	8	8	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	4p + 60d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	64	16	16	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	4p + 60d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	64	32	32	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	4p + 60d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	64	64	64	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	4p + 60d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	64	128	128	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	4p + 60d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	64	256	256	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	4p + 60d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	64	512	512	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	4p + 60d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	64	1024	1024	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	4p + 60d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	64	2048	2048	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	4p + 60d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	64	4096	4096	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	4p + 60d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	64	8192	8192	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	4p + 60d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	64	16384	16384	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	4p + 60d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	128	1	1	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	8p + 120d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	128	2	2	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	8p + 120d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	128	4	4	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	8p + 120d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	128	8	8	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	8p + 120d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	128	16	16	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	8p + 120d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	128	32	32	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	8p + 120d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	128	64	64	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	8p + 120d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	128	128	128	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	8p + 120d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	128	256	256	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	8p + 120d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	128	512	512	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	8p + 120d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	128	1024	1024	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	8p + 120d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	128	2048	2048	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	8p + 120d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	128	4096	4096	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	8p + 120d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	128	8192	8192	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	8p + 120d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	128	16384	16384	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	8p + 120d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	144	1	1	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	9p + 135d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	144	2	2	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	9p + 135d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	144	4	4	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	9p + 135d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	144	8	8	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	9p + 135d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	144	16	16	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	9p + 135d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	144	32	32	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	9p + 135d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	144	64	64	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	9p + 135d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	144	128	128	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	9p + 135d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	144	256	256	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	9p + 135d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	144	512	512	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	9p + 135d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	144	1024	1024	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	9p + 135d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
observed_low_0p5k_128k	issue_preserved	observed_stress	0.5K / 128K	512	131072	131584	128.5K	144	2048	2048	candidate	supported		41.621	30.27	tp8pp1dp1etp1ep8, bs=11	candidate	supported		28.262	105.782	9p + 135d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=2	supported_both
